,Time,Stock_code,Market_type,Fragment_type,Market_subtype,MD_TABLE_CMD_RT,MBO_SEQNUM_RT,MBO_ORDER_ID_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_SIZE_RT,MBO_ASK_BROKER_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_SIZE_RT,MBO_BID_BROKER_RT,MBO_TIME_RT,MBO_BID_COND_CODE_RT,MBO_ASK_COND_CODE_RT
775,"""12:44:02.3351""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T12:44:02.000+08:00""",,""""""
776,"""12:44:02.3360""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.36999988555908,0.0,""" 118""",,,,,"""2021-08-12T12:44:02.000+08:00""",,""""""
777,"""12:44:02.3360""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T12:44:02.000+08:00""",,""""""
778,"""12:44:02.3360""",2660,TOP,NONE,ASK,REPLACE,,,16.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T12:44:02.000+08:00""",,""""""
779,"""12:44:02.3360""",2660,TOP,NONE,ASK,REPLACE_CLEAR,,,17.0,0.0,0.0,"""    """,,,,,"""2021-08-12T12:44:02.000+08:00""",,""""""
780,"""12:59:46.1842""",2660,MBO,NONE,ASK,DEL,149.0,"""33373538313338393020""",12.0,1.35999965667725,20000.0,,,,,,"""2021-08-12T12:59:45.982+08:00""",,""""""
781,"""12:59:46.1912""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T12:59:45.000+08:00""",,""""""
782,"""12:59:46.1921""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.36999988555908,0.0,""" 118""",,,,,"""2021-08-12T12:59:45.000+08:00""",,""""""
783,"""12:59:46.1921""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T12:59:45.000+08:00""",,""""""
784,"""12:59:46.1921""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T12:59:45.000+08:00""",,""""""
785,"""12:59:46.1921""",2660,TOP,NONE,ASK,REPLACE_CLEAR,,,16.0,0.0,0.0,"""    """,,,,,"""2021-08-12T12:59:45.000+08:00""",,""""""
786,"""13:00:05.7751""",2660,MBO,NONE,ASK,ADD,150.0,"""31373936323839303236""",7.0,1.31999969482422,46000.0,,,,,,"""2021-08-12T13:00:05.574+08:00""",,""""""
787,"""13:00:05.7822""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.31999969482422,0.0,"""7357""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
788,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.32999992370605,0.0,"""8176""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
789,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.32999992370605,0.0,""" 104""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
790,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
791,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
792,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
793,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
794,"""13:00:05.7841""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.36999988555908,0.0,""" 118""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
795,"""13:00:05.7851""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
796,"""13:00:05.7851""",2660,TOP,NONE,ASK,REPLACE,,,16.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T13:00:05.000+08:00""",,""""""
797,"""13:00:06.9658""",2660,MBO,NONE,BID,ADD,151.0,"""31373936373332313632""",,,,,9.0,1.23999977111816,76000.0,,"""2021-08-12T13:00:06.764+08:00""","""""",
798,"""13:00:06.9699""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:00:06.000+08:00""","""""",
799,"""13:00:06.9699""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:00:06.000+08:00""","""""",
800,"""13:00:06.9726""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:00:06.000+08:00""","""""",
801,"""13:00:06.9726""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:00:06.000+08:00""","""""",
802,"""13:00:06.9726""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:00:06.000+08:00""","""""",
803,"""13:00:06.9726""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:00:06.000+08:00""","""""",
804,"""13:00:06.9726""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.19999980926514,0.0,"""4663""","""2021-08-12T13:00:06.000+08:00""","""""",
805,"""13:00:06.9736""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15999984741211,0.0,"""6699""","""2021-08-12T13:00:06.000+08:00""","""""",
806,"""13:00:06.9736""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15000057220459,0.0,"""8730""","""2021-08-12T13:00:06.000+08:00""","""""",
807,"""13:00:06.9736""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.15000057220459,0.0,"""1836""","""2021-08-12T13:00:06.000+08:00""","""""",
808,"""13:00:06.9736""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.11999988555908,0.0,"""6729""","""2021-08-12T13:00:06.000+08:00""","""""",
809,"""13:18:01.1846""",2660,MBO,NONE,ASK,ADD,152.0,"""31393239353236323734""",1.0,1.26000022888184,100000.0,,,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
810,"""13:18:01.1846""",2660,MBO,NONE,BID,DEL,153.0,"""38353939303620202020""",,,,,1.0,1.26000022888184,66000.0,,"""2021-08-12T13:18:01.000+08:00""","""""",
811,"""13:18:01.1846""",2660,MBO,NONE,ASK,MOD,154.0,"""31393239353236323734""",1.0,1.26000022888184,34000.0,,,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
812,"""13:18:01.1846""",2660,MBO,NONE,BID,DEL,155.0,"""36393533323138202020""",,,,,1.0,1.26000022888184,20000.0,,"""2021-08-12T13:18:01.000+08:00""","""""",
813,"""13:18:01.1856""",2660,MBO,NONE,ASK,MOD,156.0,"""31393239353236323734""",1.0,1.26000022888184,14000.0,,,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
814,"""13:18:01.1856""",2660,MBO,NONE,BID,MOD,157.0,"""31363639383337302020""",,,,,1.0,1.26000022888184,6000.0,,"""2021-08-12T13:18:01.000+08:00""","""""",
815,"""13:18:01.1856""",2660,MBO,NONE,ASK,DEL,158.0,"""31393239353236323734""",1.0,1.26000022888184,14000.0,,,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
816,"""13:18:01.1856""",2660,MBO,NONE,ASK,ADD,159.0,"""31393239353236353330""",1.0,1.26000022888184,4000.0,,,,,,"""2021-08-12T13:18:01.001+08:00""",,""""""
817,"""13:18:01.1856""",2660,MBO,NONE,BID,MOD,160.0,"""31363639383337302020""",,,,,1.0,1.26000022888184,2000.0,,"""2021-08-12T13:18:01.001+08:00""","""""",
818,"""13:18:01.1856""",2660,MBO,NONE,ASK,DEL,161.0,"""31393239353236353330""",1.0,1.26000022888184,4000.0,,,,,,"""2021-08-12T13:18:01.001+08:00""",,""""""
819,"""13:18:01.1856""",2660,MBO,NONE,ASK,DEL,162.0,"""31373936323839303236""",7.0,1.31999969482422,46000.0,,,,,,"""2021-08-12T13:18:01.001+08:00""",,""""""
820,"""13:18:01.1866""",2660,MBO,NONE,ASK,ADD,163.0,"""31393239353236373836""",4.0,1.28999996185303,22000.0,,,,,,"""2021-08-12T13:18:01.001+08:00""",,""""""
821,"""13:18:01.1907""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.28999996185303,0.0,"""7357""",,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
822,"""13:18:01.1907""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.30000019073486,0.0,""" 141""",,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
823,"""13:18:01.1907""",2660,TOP,NONE,ASK,REPLACE,,,6.0,1.30000019073486,0.0,"""1886""",,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
824,"""13:18:01.1907""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.30000019073486,0.0,""" 118""",,,,,"""2021-08-12T13:18:01.000+08:00""",,""""""
825,"""13:18:01.1907""",2660,TOP,NONE,BID,REPLACE,,,,,,,1.0,1.26000022888184,0.0,"""2310""","""2021-08-12T13:18:01.000+08:00""","""""",
826,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,2.0,1.25,0.0,""" 249""","""2021-08-12T13:18:01.000+08:00""","""""",
827,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,3.0,1.25,0.0,"""1799""","""2021-08-12T13:18:01.000+08:00""","""""",
828,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.25,0.0,"""8761""","""2021-08-12T13:18:01.000+08:00""","""""",
829,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.23999977111816,0.0,"""6699""","""2021-08-12T13:18:01.000+08:00""","""""",
830,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:18:01.000+08:00""","""""",
831,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:18:01.000+08:00""","""""",
832,"""13:18:01.1916""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:18:01.000+08:00""","""""",
833,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:18:01.000+08:00""","""""",
834,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:18:01.000+08:00""","""""",
835,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:18:01.000+08:00""","""""",
836,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:18:01.000+08:00""","""""",
837,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""4663""","""2021-08-12T13:18:01.000+08:00""","""""",
838,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.15999984741211,0.0,"""6699""","""2021-08-12T13:18:01.000+08:00""","""""",
839,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.15000057220459,0.0,"""8730""","""2021-08-12T13:18:01.000+08:00""","""""",
840,"""13:18:01.1925""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15000057220459,0.0,"""1836""","""2021-08-12T13:18:01.000+08:00""","""""",
841,"""13:18:01.1936""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.11999988555908,0.0,"""6729""","""2021-08-12T13:18:01.000+08:00""","""""",
842,"""13:18:01.1936""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.11000061035156,0.0,"""6425""","""2021-08-12T13:18:01.000+08:00""","""""",
843,"""13:18:01.1936""",2660,TOP,NONE,BID,REPLACE_CLEAR,,,,,,,19.0,0.0,0.0,"""    ""","""2021-08-12T13:18:01.000+08:00""","""""",
844,"""13:21:24.4574""",2660,MBO,NONE,ASK,DEL,164.0,"""31373332363039373934""",1.0,1.27000045776367,8000.0,,,,,,"""2021-08-12T13:21:24.277+08:00""",,""""""
845,"""13:21:24.4584""",2660,MBO,NONE,ASK,ADD,165.0,"""31393532323035383236""",1.0,1.26000022888184,8000.0,,,,,,"""2021-08-12T13:21:24.277+08:00""",,""""""
846,"""13:21:24.4594""",2660,MBO,NONE,BID,DEL,166.0,"""31363639383337302020""",,,,,1.0,1.26000022888184,2000.0,,"""2021-08-12T13:21:24.277+08:00""","""""",
847,"""13:21:24.4594""",2660,MBO,NONE,ASK,MOD,167.0,"""31393532323035383236""",1.0,1.26000022888184,6000.0,,,,,,"""2021-08-12T13:21:24.277+08:00""",,""""""
848,"""13:21:24.4594""",2660,MBO,NONE,BID,ADD,168.0,"""31393532323036303832""",,,,,1.0,1.26000022888184,42000.0,,"""2021-08-12T13:21:24.277+08:00""","""""",
849,"""13:21:24.4604""",2660,MBO,NONE,BID,MOD,169.0,"""31393532323036303832""",,,,,1.0,1.26000022888184,36000.0,,"""2021-08-12T13:21:24.277+08:00""","""""",
850,"""13:21:24.4604""",2660,MBO,NONE,ASK,DEL,170.0,"""31393532323035383236""",1.0,1.26000022888184,6000.0,,,,,,"""2021-08-12T13:21:24.277+08:00""",,""""""
851,"""13:21:24.4604""",2660,MBO,NONE,BID,DEL,171.0,"""31393532323036303832""",,,,,1.0,1.26000022888184,36000.0,,"""2021-08-12T13:21:24.278+08:00""","""""",
852,"""13:21:24.4654""",2660,TOP,NONE,ASK,REPLACE,,,1.0,1.27999973297119,0.0,"""8467""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
853,"""13:21:24.4654""",2660,TOP,NONE,ASK,REPLACE,,,2.0,1.28999996185303,0.0,"""2074""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
854,"""13:21:24.4654""",2660,TOP,NONE,ASK,REPLACE,,,3.0,1.28999996185303,0.0,"""7357""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
855,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,4.0,1.30000019073486,0.0,""" 141""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
856,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,5.0,1.30000019073486,0.0,"""1886""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
857,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,6.0,1.30000019073486,0.0,""" 118""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
858,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,7.0,1.32999992370605,0.0,"""8176""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
859,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,8.0,1.32999992370605,0.0,""" 104""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
860,"""13:21:24.4664""",2660,TOP,NONE,ASK,REPLACE,,,9.0,1.34000015258789,0.0,"""5357""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
861,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,10.0,1.34000015258789,0.0,"""8169""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
862,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,11.0,1.34000015258789,0.0,"""4581""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
863,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,12.0,1.36999988555908,0.0,"""8301""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
864,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,13.0,1.36999988555908,0.0,""" 118""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
865,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,14.0,1.42000007629395,0.0,"""8939""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
866,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,15.0,1.43000030517578,0.0,"""8136""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
867,"""13:21:24.4674""",2660,TOP,NONE,ASK,REPLACE,,,16.0,1.4399995803833,0.0,"""8592""",,,,,"""2021-08-12T13:21:24.000+08:00""",,""""""
868,"""13:21:24.4674""",2660,TOP,NONE,BID,REPLACE,,,,,,,1.0,1.25,0.0,""" 249""","""2021-08-12T13:21:24.000+08:00""","""""",
869,"""13:21:24.4674""",2660,TOP,NONE,BID,REPLACE,,,,,,,2.0,1.25,0.0,"""1799""","""2021-08-12T13:21:24.000+08:00""","""""",
870,"""13:21:24.4674""",2660,TOP,NONE,BID,REPLACE,,,,,,,3.0,1.25,0.0,"""8761""","""2021-08-12T13:21:24.000+08:00""","""""",
871,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.23999977111816,0.0,"""6699""","""2021-08-12T13:21:24.000+08:00""","""""",
872,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:21:24.000+08:00""","""""",
873,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:21:24.000+08:00""","""""",
874,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:21:24.000+08:00""","""""",
875,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:21:24.000+08:00""","""""",
876,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:21:24.000+08:00""","""""",
877,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:21:24.000+08:00""","""""",
878,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""4663""","""2021-08-12T13:21:24.000+08:00""","""""",
879,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.15999984741211,0.0,"""6699""","""2021-08-12T13:21:24.000+08:00""","""""",
880,"""13:21:24.4684""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.15000057220459,0.0,"""8730""","""2021-08-12T13:21:24.000+08:00""","""""",
881,"""13:21:24.4694""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.15000057220459,0.0,"""1836""","""2021-08-12T13:21:24.000+08:00""","""""",
882,"""13:21:24.4694""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.11999988555908,0.0,"""6729""","""2021-08-12T13:21:24.000+08:00""","""""",
883,"""13:21:24.4694""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.11000061035156,0.0,"""6425""","""2021-08-12T13:21:24.000+08:00""","""""",
884,"""13:21:24.4694""",2660,TOP,NONE,BID,REPLACE_CLEAR,,,,,,,18.0,0.0,0.0,"""    ""","""2021-08-12T13:21:24.000+08:00""","""""",
885,"""13:21:25.4888""",2660,MBO,NONE,BID,ADD,172.0,"""31393532333230303032""",,,,,4.0,1.25,10000.0,,"""2021-08-12T13:21:25.307+08:00""","""""",
886,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.25,0.0,"""4665""","""2021-08-12T13:21:25.000+08:00""","""""",
887,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.23999977111816,0.0,"""6699""","""2021-08-12T13:21:25.000+08:00""","""""",
888,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:21:25.000+08:00""","""""",
889,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:21:25.000+08:00""","""""",
890,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:21:25.000+08:00""","""""",
891,"""13:21:25.5262""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:21:25.000+08:00""","""""",
892,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:21:25.000+08:00""","""""",
893,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:21:25.000+08:00""","""""",
894,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""4663""","""2021-08-12T13:21:25.000+08:00""","""""",
895,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.15999984741211,0.0,"""6699""","""2021-08-12T13:21:25.000+08:00""","""""",
896,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.15000057220459,0.0,"""8730""","""2021-08-12T13:21:25.000+08:00""","""""",
897,"""13:21:25.5272""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15000057220459,0.0,"""1836""","""2021-08-12T13:21:25.000+08:00""","""""",
898,"""13:21:25.5282""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.11999988555908,0.0,"""6729""","""2021-08-12T13:21:25.000+08:00""","""""",
899,"""13:21:25.5282""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.11000061035156,0.0,"""6425""","""2021-08-12T13:21:25.000+08:00""","""""",
900,"""13:21:27.0071""",2660,MBO,NONE,BID,ADD,173.0,"""31393532353430343138""",,,,,5.0,1.25,14000.0,,"""2021-08-12T13:21:26.827+08:00""","""""",
901,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.25,0.0,"""4098""","""2021-08-12T13:21:26.000+08:00""","""""",
902,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.23999977111816,0.0,"""6699""","""2021-08-12T13:21:26.000+08:00""","""""",
903,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,8.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:21:26.000+08:00""","""""",
904,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:21:26.000+08:00""","""""",
905,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:21:26.000+08:00""","""""",
906,"""13:21:27.0161""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:21:26.000+08:00""","""""",
907,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:21:26.000+08:00""","""""",
908,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:21:26.000+08:00""","""""",
909,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""4663""","""2021-08-12T13:21:26.000+08:00""","""""",
910,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,15.0,1.15999984741211,0.0,"""6699""","""2021-08-12T13:21:26.000+08:00""","""""",
911,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,16.0,1.15000057220459,0.0,"""8730""","""2021-08-12T13:21:26.000+08:00""","""""",
912,"""13:21:27.0170""",2660,TOP,NONE,BID,REPLACE,,,,,,,17.0,1.15000057220459,0.0,"""1836""","""2021-08-12T13:21:26.000+08:00""","""""",
913,"""13:21:27.0180""",2660,TOP,NONE,BID,REPLACE,,,,,,,18.0,1.11999988555908,0.0,"""6729""","""2021-08-12T13:21:26.000+08:00""","""""",
914,"""13:21:27.0190""",2660,TOP,NONE,BID,REPLACE,,,,,,,19.0,1.11000061035156,0.0,"""6425""","""2021-08-12T13:21:26.000+08:00""","""""",
915,"""13:21:42.2540""",2660,MBO,NONE,BID,ADD,174.0,"""31393534303931373738""",,,,,1.0,1.26000022888184,36000.0,,"""2021-08-12T13:21:42.074+08:00""","""""",
916,"""13:21:42.2550""",2660,TOP,NONE,BID,REPLACE,,,,,,,1.0,1.26000022888184,0.0,"""7357""","""2021-08-12T13:21:42.000+08:00""","""""",
917,"""13:21:42.2550""",2660,TOP,NONE,BID,REPLACE,,,,,,,2.0,1.25,0.0,""" 249""","""2021-08-12T13:21:42.000+08:00""","""""",
918,"""13:21:42.2550""",2660,TOP,NONE,BID,REPLACE,,,,,,,3.0,1.25,0.0,"""1799""","""2021-08-12T13:21:42.000+08:00""","""""",
919,"""13:21:42.2560""",2660,TOP,NONE,BID,REPLACE,,,,,,,4.0,1.25,0.0,"""8761""","""2021-08-12T13:21:42.000+08:00""","""""",
920,"""13:21:42.2560""",2660,TOP,NONE,BID,REPLACE,,,,,,,5.0,1.25,0.0,"""4665""","""2021-08-12T13:21:42.000+08:00""","""""",
921,"""13:21:42.2560""",2660,TOP,NONE,BID,REPLACE,,,,,,,6.0,1.25,0.0,"""4098""","""2021-08-12T13:21:42.000+08:00""","""""",
922,"""13:21:42.2560""",2660,TOP,NONE,BID,REPLACE,,,,,,,7.0,1.23999977111816,0.0,"""6699""","""2021-08-12T13:21:42.000+08:00""","""""",
923,"""13:21:42.2570""",2660,TOP,NONE,BID,REPLACE,,,,,,,9.0,1.23999977111816,0.0,"""8468""","""2021-08-12T13:21:42.000+08:00""","""""",
924,"""13:21:42.2570""",2660,TOP,NONE,BID,REPLACE,,,,,,,10.0,1.23000049591064,0.0,"""6699""","""2021-08-12T13:21:42.000+08:00""","""""",
925,"""13:21:42.2570""",2660,TOP,NONE,BID,REPLACE,,,,,,,11.0,1.22000026702881,0.0,"""6699""","""2021-08-12T13:21:42.000+08:00""","""""",
926,"""13:21:42.2576""",2660,TOP,NONE,BID,REPLACE,,,,,,,12.0,1.19999980926514,0.0,"""1836""","""2021-08-12T13:21:42.000+08:00""","""""",
927,"""13:21:42.2576""",2660,TOP,NONE,BID,REPLACE,,,,,,,13.0,1.19999980926514,0.0,"""8306""","""2021-08-12T13:21:42.000+08:00""","""""",
928,"""13:21:42.2576""",2660,TOP,NONE,BID,REPLACE,,,,,,,14.0,1.19999980926514,0.0,"""2310""","""2021-08-12T13:21:42.000+08:00""","""""",
