Timestamp,BrokerID,Price,Side,Size,Action,Position,Condition Codes,Broker Name,Trade Type
2023-06-26 09:30:02.005000,4663,2.55,ASK,1000.0,New Order,3.0,,Chief Securities Limited,
2023-06-26 09:30:02.005000,6387,2.55,BID,4000.0,New Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.005000,6387,2.55,BID,1000.0,Order Modified,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.005000,5999,2.55,ASK,1000.0,Removed Order,1.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:02.005000,6387,2.55,BID,1000.0,Order Modified,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.005000,4663,2.55,ASK,1000.0,Removed Order,1.0,,Chief Securities Limited,
2023-06-26 09:30:02.005000,6387,2.55,BID,1000.0,Order Modified,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.005000,4663,2.55,ASK,1000.0,Removed Order,1.0,,Chief Securities Limited,
2023-06-26 09:30:02.005000,6387,2.55,BID,1000.0,Removed Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.008000,5999,2.69,ASK,35000.0,New Order,1.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:02.188000,4821,2.37,BID,1000.0,Removed Order,14.0,,Valuable Capital Limited,
2023-06-26 09:30:02.331000,5999,2.56,ASK,9000.0,New Order,1.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:02.332000,5999,2.69,ASK,35000.0,Removed Order,2.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:02.599000,6387,2.53,BID,8000.0,New Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:02.716000,5999,2.52,ASK,2000.0,New Order,1.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:02.716000,6387,2.53,BID,2000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:30:02.716000,5999,2.52,ASK,2000.0,Removed Order,1.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:03.010000,8578,2.69,ASK,1000.0,New Order,2.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:30:03.010000,8578,2.68,ASK,85000.0,New Order,2.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:30:03.073000,8578,2.68,ASK,85000.0,Removed Order,2.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:30:03.449000,8578,2.67,ASK,45000.0,New Order,2.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:30:03.472000,8578,2.7,ASK,10000.0,New Order,6.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:30:08.025000,6387,2.48,BID,1000.0,New Order,6.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:08.031000,5347,2.56,ASK,17000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:30:11.962000,3646,2.53,BID,6000.0,New Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:30:11.966000,5347,2.56,ASK,17000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:30:11.968000,5342,2.56,ASK,17000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:30:14.514000,2044,2.56,ASK,106000.0,New Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:14.515000,3646,2.53,BID,6000.0,Removed Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:30:20.360000,5342,2.56,ASK,17000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:30:21.058000,4453,2.6,ASK,134000.0,New Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:23.378000,2458,2.65,ASK,6000.0,New Order,4.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:30:24.075000,4453,2.47,BID,346000.0,New Order,8.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:31.092000,4453,2.58,ASK,93000.0,New Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:34.098000,4453,2.6,ASK,169000.0,New Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:37.861000,5999,2.56,ASK,2000.0,Trade,1.0,Y,China Innovation Market Service Company Limited,Automatch
2023-06-26 09:30:42.413000,4453,2.6,ASK,334000.0,New Order,6.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:51.147000,2457,2.53,ASK,17000.0,New Order,1.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:30:51.147000,6387,2.53,BID,6000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:30:51.147000,2457,2.53,ASK,6000.0,Trade,1.0,,Futu Securities International (Hong Kong) Limited,Active
2023-06-26 09:30:55.963000,5999,2.56,ASK,7000.0,Removed Order,2.0,,China Innovation Market Service Company Limited,
2023-06-26 09:30:57.238000,6387,2.54,ASK,2000.0,New Order,2.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:30:57.844000,2044,2.56,ASK,106000.0,Removed Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:58.920000,4453,2.58,ASK,93000.0,Removed Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:30:58.921000,3646,2.52,BID,6000.0,New Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:00.815000,5998,2.52,BID,2000.0,Trade,1.0,Y,China Innovation Market Service Company Limited,Automatch
2023-06-26 09:31:00.818000,6387,2.55,ASK,96000.0,New Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:00.830000,3279,2.53,ASK,2000.0,New Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:00.845000,4453,2.6,ASK,134000.0,Removed Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:00.877000,3646,2.52,BID,6000.0,Removed Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:03.975000,2457,2.53,ASK,11000.0,Trade,1.0,,Futu Securities International (Hong Kong) Limited,Passive
2023-06-26 09:31:03.975000,3279,2.53,ASK,1000.0,Trade,1.0,Y,Merrill Lynch Far East Limited,Automatch
2023-06-26 09:31:03.975000,3279,2.53,ASK,1000.0,Trade,1.0,Y,Merrill Lynch Far East Limited,Automatch
2023-06-26 09:31:03.980000,5342,2.53,ASK,19000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:03.982000,2428,2.57,ASK,136000.0,New Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:03.987000,5342,2.53,ASK,19000.0,Removed Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:03.987000,6387,2.54,ASK,57000.0,New Order,2.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:04.001000,4453,2.6,ASK,169000.0,Removed Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:04.002000,6387,2.55,ASK,96000.0,Removed Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:04.010000,4453,2.6,ASK,334000.0,Removed Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:04.062000,2458,2.54,ASK,1000.0,New Order,3.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:31:04.254000,7368,2.53,BID,5000.0,New Order,1.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:04.255000,2428,2.57,ASK,136000.0,Removed Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:04.255000,6387,2.52,BID,8000.0,New Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:04.258000,6387,2.54,ASK,57000.0,Removed Order,2.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:04.259000,7368,2.54,BID,3000.0,New Order,1.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:04.259000,7368,2.54,BID,2000.0,Trade,1.0,,Merrill Lynch Far East Limited,Active
2023-06-26 09:31:04.259000,6387,2.54,ASK,2000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:31:04.259000,7368,2.54,BID,1000.0,Trade,1.0,,Merrill Lynch Far East Limited,Active
2023-06-26 09:31:04.259000,2458,2.54,ASK,1000.0,Trade,1.0,,Futu Securities International (Hong Kong) Limited,Passive
2023-06-26 09:31:04.259000,6387,2.52,BID,8000.0,Removed Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:04.259000,7368,2.54,BID,15000.0,New Order,1.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:04.259000,3535,2.54,BID,3000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:04.259000,5346,2.64,ASK,141000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:04.265000,5346,2.63,ASK,38000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:04.268000,5346,2.64,ASK,141000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:04.268000,5346,2.63,ASK,38000.0,Removed Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:04.280000,5346,2.64,ASK,19000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:04.532000,8730,2.64,ASK,1000.0,New Order,2.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:06.067000,5338,2.69,ASK,2000.0,New Order,6.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.068000,3535,2.68,ASK,172000.0,New Order,5.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.657000,5337,2.66,ASK,94000.0,New Order,4.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.757000,5347,2.63,ASK,141000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.758000,7368,2.54,BID,6000.0,Order Modified,1.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:06.762000,5347,2.62,ASK,38000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.762000,5347,2.54,ASK,12000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.762000,7368,2.54,BID,9000.0,Trade,1.0,,Merrill Lynch Far East Limited,Passive
2023-06-26 09:31:06.762000,5347,2.54,ASK,9000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Active
2023-06-26 09:31:06.762000,3535,2.54,BID,3000.0,Trade,1.0,,Citadel Securities (Hong Kong) Limited,Passive
2023-06-26 09:31:06.762000,5347,2.54,ASK,3000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Active
2023-06-26 09:31:06.763000,5347,2.61,ASK,9000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.764000,3532,2.61,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.772000,5347,2.62,ASK,38000.0,Removed Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.775000,5347,2.6,ASK,19000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.775000,3532,2.6,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.780000,5347,2.63,ASK,141000.0,Removed Order,5.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.807000,3535,2.61,ASK,1000.0,New Order,5.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.840000,8730,2.64,ASK,1000.0,Removed Order,7.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:06.840000,8730,2.6,ASK,1000.0,New Order,3.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:06.845000,5346,2.64,ASK,19000.0,Removed Order,7.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.853000,5347,2.59,ASK,1000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.853000,3532,2.59,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.853000,3532,2.61,ASK,1000.0,Removed Order,7.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.858000,5347,2.58,ASK,19000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:06.858000,3532,2.58,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.876000,8730,2.6,ASK,1000.0,Removed Order,7.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:06.876000,3535,2.59,ASK,1000.0,New Order,5.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.898000,3535,2.59,ASK,1000.0,Removed Order,5.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:06.898000,8730,2.58,ASK,1000.0,New Order,3.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:07.000000,3532,2.6,ASK,1000.0,Removed Order,7.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:07.001000,2458,2.62,ASK,341000.0,New Order,9.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:31:07.004000,5347,2.6,ASK,19000.0,Removed Order,6.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:07.038000,7368,2.53,BID,5000.0,Removed Order,1.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:07.041000,5342,2.52,BID,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:08.142000,6387,2.53,BID,3000.0,New Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:08.142000,3532,2.53,BID,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:08.143000,2428,2.62,ASK,139000.0,New Order,9.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:08.144000,5342,2.52,BID,19000.0,Removed Order,4.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:12.185000,5342,2.57,ASK,1000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:12.186000,3532,2.59,ASK,1000.0,Removed Order,6.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.186000,3537,2.57,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.186000,3532,2.53,BID,1000.0,Removed Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.192000,5342,2.56,ASK,19000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:12.192000,3537,2.56,ASK,1000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.192000,3532,2.58,ASK,1000.0,Removed Order,6.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.192000,3508,2.57,ASK,19000.0,New Order,5.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:12.193000,5347,2.61,ASK,9000.0,Removed Order,9.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:12.276000,8730,2.58,ASK,1000.0,Removed Order,7.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:12.276000,8730,2.56,ASK,1000.0,New Order,3.0,,HSBC Securities Brokers (Asia) Limited,
2023-06-26 09:31:12.280000,5347,2.58,ASK,19000.0,Removed Order,7.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:12.962000,3646,2.61,ASK,9000.0,New Order,9.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:13.020000,5347,2.56,ASK,1000.0,New Order,4.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:13.694000,2044,2.56,ASK,30000.0,New Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:13.695000,3646,2.61,ASK,9000.0,Removed Order,11.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:13.748000,6387,2.53,BID,1000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:31:15.517000,5337,2.66,ASK,94000.0,Removed Order,14.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:18.744000,6996,2.54,BID,31000.0,New Order,1.0,,China Investment Information Services Limited,
2023-06-26 09:31:18.744000,4374,2.58,ASK,97000.0,New Order,9.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:20.186000,5998,2.54,BID,20000.0,New Order,2.0,,China Innovation Market Service Company Limited,
2023-06-26 09:31:20.208000,3535,2.68,ASK,172000.0,Removed Order,16.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:23.838000,4457,2.6,ASK,173000.0,New Order,11.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:23.838000,2458,2.62,ASK,341000.0,Removed Order,13.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:31:23.838000,2428,2.62,ASK,139000.0,Removed Order,13.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:24.851000,3537,2.56,ASK,1000.0,Removed Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:32.137000,4453,2.47,BID,346000.0,Removed Order,9.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:32.138000,4374,2.6,ASK,343000.0,New Order,12.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:32.138000,4457,2.6,ASK,138000.0,New Order,13.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:39.786000,5338,2.69,ASK,2000.0,Removed Order,18.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:39.786000,6387,2.61,ASK,2000.0,New Order,15.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:39.787000,2428,2.48,BID,358000.0,New Order,9.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:50.606000,5342,2.56,ASK,19000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Passive
2023-06-26 09:31:50.606000,8730,2.56,ASK,1000.0,Trade,1.0,,HSBC Securities Brokers (Asia) Limited,Passive
2023-06-26 09:31:50.606000,5347,2.56,ASK,1000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Passive
2023-06-26 09:31:50.606000,2044,2.56,ASK,29000.0,Trade,1.0,,Barclays Capital Asia Limited,Passive
2023-06-26 09:31:50.884000,6387,2.53,BID,2000.0,Removed Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:52.070000,2044,2.56,ASK,1000.0,Removed Order,1.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:55.140000,5998,2.54,BID,19000.0,New Order,3.0,,China Innovation Market Service Company Limited,
2023-06-26 09:31:55.140000,5338,2.56,ASK,19000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:55.160000,6387,2.55,BID,5000.0,New Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:55.163000,5998,2.54,BID,19000.0,Removed Order,4.0,,China Innovation Market Service Company Limited,
2023-06-26 09:31:55.844000,2044,2.54,BID,57000.0,New Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:57.077000,6387,2.56,ASK,1000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:31:57.077000,6387,2.56,ASK,2000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:31:57.086000,5342,2.55,BID,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.318000,6996,2.56,BID,1000.0,New Order,1.0,,China Investment Information Services Limited,
2023-06-26 09:31:58.319000,3537,2.57,ASK,1000.0,Removed Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:31:58.319000,4374,2.58,ASK,97000.0,Removed Order,3.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:58.319000,4457,2.6,ASK,138000.0,Removed Order,7.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:58.320000,6996,2.57,BID,20000.0,New Order,1.0,,China Investment Information Services Limited,
2023-06-26 09:31:58.320000,6996,2.57,BID,1000.0,Trade,1.0,,China Investment Information Services Limited,Active
2023-06-26 09:31:58.320000,5342,2.57,ASK,1000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Passive
2023-06-26 09:31:58.320000,6996,2.57,BID,19000.0,Trade,1.0,,China Investment Information Services Limited,Active
2023-06-26 09:31:58.320000,3508,2.57,ASK,19000.0,Trade,1.0,,Citadel Securities (Hong Kong) Limited,Passive
2023-06-26 09:31:58.325000,5342,2.55,BID,19000.0,Removed Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.325000,5344,2.56,BID,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.329000,4457,2.6,ASK,173000.0,Removed Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:58.335000,5337,2.58,ASK,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.337000,5344,2.56,BID,19000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.338000,5345,2.58,ASK,19000.0,New Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.340000,5337,2.58,ASK,19000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.820000,6387,2.59,ASK,9000.0,New Order,4.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:58.821000,4374,2.6,ASK,343000.0,Removed Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:31:58.822000,7368,2.55,BID,7000.0,New Order,3.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:58.822000,6387,2.59,ASK,9000.0,Removed Order,4.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:58.822000,2458,2.64,ASK,9000.0,New Order,6.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:31:58.825000,5345,2.58,ASK,19000.0,Removed Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.825000,5344,2.56,BID,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:58.825000,7368,2.55,BID,7000.0,Removed Order,4.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:58.825000,7368,2.56,BID,9000.0,New Order,3.0,,Merrill Lynch Far East Limited,
2023-06-26 09:31:59.001000,6387,2.58,ASK,2000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:31:59.143000,6387,2.55,BID,5000.0,Removed Order,4.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:31:59.145000,5342,2.59,ASK,19000.0,New Order,2.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:31:59.146000,7368,2.56,BID,4000.0,Order Modified,3.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:00.461000,6996,2.56,BID,1000.0,Trade,1.0,,China Investment Information Services Limited,Passive
2023-06-26 09:32:00.461000,5344,2.56,BID,1000.0,Trade,1.0,,J.P. Morgan Broking (Hong Kong) Limited,Passive
2023-06-26 09:32:00.463000,3646,2.63,ASK,172000.0,New Order,5.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:00.464000,7368,2.56,BID,5000.0,Removed Order,2.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:00.464000,3532,2.55,BID,3000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:00.464000,2458,2.64,ASK,9000.0,Removed Order,6.0,,Futu Securities International (Hong Kong) Limited,
2023-06-26 09:32:00.464000,3646,2.61,ASK,9000.0,New Order,5.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:00.467000,5344,2.56,BID,18000.0,Removed Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:32:00.543000,4453,2.61,ASK,98000.0,New Order,6.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:00.543000,3532,2.55,BID,3000.0,Removed Order,1.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:00.550000,5337,2.55,BID,23000.0,New Order,1.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:32:00.550000,3532,2.55,BID,6000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:04.393000,6387,2.56,BID,5000.0,New Order,1.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:32:04.393000,3508,2.56,BID,6000.0,New Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:04.394000,4374,2.63,ASK,139000.0,New Order,8.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:04.401000,5337,2.55,BID,23000.0,Removed Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:32:04.404000,5344,2.56,BID,23000.0,New Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:32:04.952000,4457,2.63,ASK,348000.0,New Order,9.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:05.881000,5344,2.56,BID,23000.0,Removed Order,3.0,,J.P. Morgan Broking (Hong Kong) Limited,
2023-06-26 09:32:05.881000,3508,2.56,BID,6000.0,Removed Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:06.881000,2044,2.54,BID,57000.0,Removed Order,5.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:13.717000,2428,2.48,BID,358000.0,Removed Order,10.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:13.888000,6999,2.55,BID,2000.0,New Order,3.0,,China Investment Information Services Limited,
2023-06-26 09:32:20.122000,6387,2.56,BID,2000.0,Trade,1.0,,Morgan Stanley Hong Kong Securities Limited,Passive
2023-06-26 09:32:20.123000,4374,2.5,BID,367000.0,New Order,10.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:29.824000,6387,2.59,ASK,2000.0,New Order,3.0,,Morgan Stanley Hong Kong Securities Limited,
2023-06-26 09:32:31.369000,5999,2.6,ASK,9000.0,New Order,4.0,,China Innovation Market Service Company Limited,
2023-06-26 09:32:31.370000,3646,2.61,ASK,9000.0,Removed Order,7.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:31.370000,3646,2.6,ASK,9000.0,New Order,5.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:39.262000,2044,2.59,ASK,30000.0,New Order,4.0,,Barclays Capital Asia Limited,
2023-06-26 09:32:39.262000,3532,2.55,BID,6000.0,Removed Order,2.0,,Citadel Securities (Hong Kong) Limited,
2023-06-26 09:32:39.263000,3646,2.6,ASK,9000.0,Removed Order,6.0,,Merrill Lynch Far East Limited,
2023-06-26 09:32:49.470000,9025,2.63,ASK,9000.0,New Order,12.0,,UBS Securities Hong Kong Limited,
2023-06-26 09:32:58.908000,9068,2.59,ASK,4000.0,New Order,5.0,,UBS Securities Hong Kong Limited,
