Timestamp,BrokerID,Price,Side,Size,Action,Position,Condition Codes,Broker Name
55:01.9,3448,2.77,ASK,17000,Removed Order,6,,Goldman Sachs (Asia) Securities Limited
55:02.3,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:03.8,3448,2.77,ASK,1000,Removed Order,4,,Goldman Sachs (Asia) Securities Limited
55:03.8,6906,2.76,BID,1000,Trade,1,,Yuanta Securities (Hong Kong) Company Limited
55:04.3,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:07.5,4821,2.76,BID,1000,New Order,3,,Valuable Capital Limited
55:09.7,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:17.5,8465,2.75,BID,5000,Removed Order,9,,Futu Securities International (Hong Kong) Limited
55:17.5,8465,2.76,BID,5000,New Order,4,,Futu Securities International (Hong Kong) Limited
55:17.6,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:20.9,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:22.9,5999,2.76,BID,1000,New Order,5,,China Innovation Market Service Company Limited
55:25.8,2420,2.77,ASK,1000,Trade,1,,Barclays Capital Asia Limited
55:31.9,6996,2.74,BID,3000,Removed Order,20,,China Investment Information Services Limited
55:41.2,2420,2.77,ASK,11000,Trade,1,,Barclays Capital Asia Limited
55:41.2,639,2.76,BID,17000,New Order,6,,UBS Securities Hong Kong Limited
55:41.2,2420,2.77,ASK,4000,Removed Order,1,,Barclays Capital Asia Limited
55:50.5,6996,2.76,BID,12000,New Order,7,,China Investment Information Services Limited
56:25.9,8577,2.81,ASK,186000,Removed Order,20,,HSBC Securities Brokers (Asia) Limited
56:25.9,639,2.76,BID,17000,Removed Order,6,,UBS Securities Hong Kong Limited
56:30.8,3448,2.77,ASK,1000,New Order,4,,Goldman Sachs (Asia) Securities Limited
56:30.8,2428,2.8,ASK,207000,New Order,19,,Barclays Capital Asia Limited
56:30.8,639,2.77,ASK,22000,New Order,5,,UBS Securities Hong Kong Limited
56:51.0,3448,2.77,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
56:51.0,3436,2.77,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
56:51.0,3436,2.77,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
56:51.0,639,2.77,ASK,22000,Removed Order,2,,UBS Securities Hong Kong Limited
56:51.2,3436,2.77,ASK,1000,New Order,2,,Goldman Sachs (Asia) Securities Limited
56:51.2,639,2.77,ASK,22000,New Order,3,,UBS Securities Hong Kong Limited
57:01.2,639,2.77,ASK,22000,Removed Order,3,,UBS Securities Hong Kong Limited
57:09.4,3448,2.77,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
57:12.1,3436,2.77,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
57:12.1,2045,2.78,ASK,6000,New Order,5,,Barclays Capital Asia Limited
57:12.1,639,2.78,ASK,32000,New Order,6,,UBS Securities Hong Kong Limited
57:12.3,3436,2.79,ASK,1000,New Order,13,,Goldman Sachs (Asia) Securities Limited
57:12.3,2428,2.8,ASK,207000,Removed Order,18,,Barclays Capital Asia Limited
57:15.1,5344,2.78,ASK,1000,New Order,7,,J.P. Morgan Broking (Hong Kong) Limited
57:15.1,4455,2.81,ASK,210000,New Order,21,,Barclays Capital Asia Limited
57:18.6,3448,2.78,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
57:40.5,3448,2.78,ASK,1000,Trade,1,,Goldman Sachs (Asia) Securities Limited
57:40.5,6387,2.78,ASK,4000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
57:40.5,8567,2.78,ASK,4000,Trade,1,,ABN AMRO Clearing Hong Kong Limited
57:40.5,2045,2.78,ASK,1000,Trade,1,,Barclays Capital Asia Limited
57:48.8,5999,2.76,BID,1000,New Order,7,,China Innovation Market Service Company Limited
57:58.8,639,2.78,ASK,32000,Removed Order,2,,UBS Securities Hong Kong Limited
58:04.0,2045,2.78,ASK,1000,Trade,1,,Barclays Capital Asia Limited
58:04.3,8567,2.79,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
58:27.9,2045,2.78,ASK,1000,Order Modified,1,,Barclays Capital Asia Limited
58:27.9,639,2.76,BID,21000,New Order,8,,UBS Securities Hong Kong Limited
58:27.9,2045,2.78,ASK,3000,Removed Order,1,,Barclays Capital Asia Limited
58:28.5,9054,2.76,BID,8000,New Order,9,,UBS Securities Hong Kong Limited
58:31.1,5344,2.78,ASK,1000,Trade,1,,J.P. Morgan Broking (Hong Kong) Limited
58:31.1,8567,2.79,ASK,4000,Removed Order,8,,ABN AMRO Clearing Hong Kong Limited
58:31.1,639,2.79,ASK,21000,New Order,8,,UBS Securities Hong Kong Limited
58:31.7,8577,2.8,ASK,8000,New Order,13,,HSBC Securities Brokers (Asia) Limited
58:31.7,2428,2.8,ASK,107000,Removed Order,12,,Barclays Capital Asia Limited
58:31.7,4455,2.81,ASK,210000,Removed Order,15,,Barclays Capital Asia Limited
58:31.7,639,2.79,ASK,21000,Removed Order,8,,UBS Securities Hong Kong Limited
58:38.8,2428,2.81,ASK,118000,New Order,14,,Barclays Capital Asia Limited
58:38.8,2087,2.82,ASK,218000,New Order,15,,Barclays Capital Asia Limited
59:02.3,2246,2.77,BID,3000,New Order,1,,Futu Securities International (Hong Kong) Limited
59:12.1,4455,2.74,BID,99000,Removed Order,25,,Barclays Capital Asia Limited
59:12.1,2075,2.72,BID,166000,Removed Order,31,,Barclays Capital Asia Limited
59:12.1,639,2.79,ASK,16000,New Order,8,,UBS Securities Hong Kong Limited
59:20.4,2087,2.75,BID,122000,New Order,16,,Barclays Capital Asia Limited
59:20.4,2428,2.73,BID,166000,Removed Order,27,,Barclays Capital Asia Limited
59:20.4,2075,2.72,BID,287000,Removed Order,31,,Barclays Capital Asia Limited
59:20.4,2075,2.73,BID,223000,New Order,27,,Barclays Capital Asia Limited
59:28.7,2428,2.74,BID,220000,New Order,26,,Barclays Capital Asia Limited
59:28.7,2087,2.74,BID,376000,New Order,27,,Barclays Capital Asia Limited
59:29.0,6387,2.81,ASK,3000,New Order,16,,Morgan Stanley Hong Kong Securities Limited
59:38.2,2246,2.77,BID,3000,Removed Order,1,,Futu Securities International (Hong Kong) Limited
59:38.2,6906,2.78,BID,3000,New Order,1,,Yuanta Securities (Hong Kong) Company Limited
59:38.2,3531,2.79,ASK,6000,Removed Order,2,,Citadel Securities (Hong Kong) Limited
59:38.2,5342,2.78,ASK,3000,New Order,1,,J.P. Morgan Broking (Hong Kong) Limited
59:38.2,6906,2.78,BID,3000,Trade,1,,Yuanta Securities (Hong Kong) Company Limited
59:38.2,5342,2.78,ASK,3000,Removed Order,1,,J.P. Morgan Broking (Hong Kong) Limited
59:38.2,5342,2.78,ASK,3000,New Order,1,,J.P. Morgan Broking (Hong Kong) Limited
59:38.2,3532,2.78,ASK,6000,New Order,2,,Citadel Securities (Hong Kong) Limited
59:38.2,2045,2.78,ASK,5000,New Order,3,,Barclays Capital Asia Limited
59:38.2,2423,2.78,ASK,50000,New Order,4,,Barclays Capital Asia Limited
59:38.2,2420,2.78,ASK,45000,New Order,5,,Barclays Capital Asia Limited
59:38.2,639,2.76,BID,21000,Removed Order,8,,UBS Securities Hong Kong Limited
59:38.3,9056,2.78,ASK,3000,New Order,6,,UBS Securities Hong Kong Limited
59:38.3,2087,2.75,BID,122000,Removed Order,14,,Barclays Capital Asia Limited
59:38.7,2087,2.74,BID,376000,Removed Order,23,,Barclays Capital Asia Limited
59:38.7,639,2.78,ASK,16000,New Order,7,,UBS Securities Hong Kong Limited
59:42.1,6906,2.76,BID,1000,Removed Order,1,,Yuanta Securities (Hong Kong) Company Limited
59:42.1,1172,2.74,BID,123000,New Order,22,,Huatai Financial Holdings (Hong Kong) Limited
59:42.1,5999,2.73,BID,369000,New Order,25,,China Innovation Market Service Company Limited
59:42.1,6906,2.77,BID,1000,New Order,1,,Yuanta Securities (Hong Kong) Company Limited
59:42.7,6387,2.77,BID,21000,New Order,2,,Morgan Stanley Hong Kong Securities Limited
59:42.7,2075,2.72,BID,129000,Removed Order,30,,Barclays Capital Asia Limited
59:42.7,3532,2.78,ASK,6000,Removed Order,2,,Citadel Securities (Hong Kong) Limited
59:42.7,639,2.78,ASK,16000,Removed Order,6,,UBS Securities Hong Kong Limited
59:43.3,8474,2.79,ASK,4000,New Order,13,,ABN AMRO Clearing Hong Kong Limited
59:43.3,8550,2.74,BID,129000,New Order,25,,ABN AMRO Clearing Hong Kong Limited
59:53.7,1172,2.74,BID,123000,Removed Order,24,,Huatai Financial Holdings (Hong Kong) Limited
59:53.7,2428,2.81,ASK,118000,Removed Order,20,,Barclays Capital Asia Limited
59:53.7,2087,2.82,ASK,218000,Removed Order,21,,Barclays Capital Asia Limited
59:53.7,639,2.79,ASK,16000,Removed Order,12,,UBS Securities Hong Kong Limited
59:54.3,6387,2.81,ASK,3000,Removed Order,19,,Morgan Stanley Hong Kong Securities Limited
59:54.3,6387,2.79,ASK,3000,New Order,13,,Morgan Stanley Hong Kong Securities Limited
59:57.8,6906,2.77,BID,1000,Removed Order,1,,Yuanta Securities (Hong Kong) Company Limited
59:57.8,2075,2.8,ASK,121000,New Order,18,,Barclays Capital Asia Limited
59:57.8,6906,2.76,BID,1000,New Order,8,,Yuanta Securities (Hong Kong) Company Limited
59:58.3,4455,2.75,BID,122000,New Order,14,,Barclays Capital Asia Limited
59:58.3,2087,2.81,ASK,224000,New Order,21,,Barclays Capital Asia Limited
00:16.3,3448,2.78,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
00:16.3,2077,2.74,BID,14000,New Order,26,,Barclays Capital Asia Limited
00:16.3,2079,2.73,BID,14000,New Order,30,,Barclays Capital Asia Limited
00:25.6,3448,2.78,ASK,1000,New Order,7,,Goldman Sachs (Asia) Securities Limited
00:34.2,6996,2.76,BID,12000,Removed Order,5,,China Investment Information Services Limited
00:34.2,639,2.78,ASK,23000,New Order,8,,UBS Securities Hong Kong Limited
00:38.5,6387,2.82,ASK,2000,New Order,25,,Morgan Stanley Hong Kong Securities Limited
00:40.4,6996,2.77,BID,12000,New Order,2,,China Investment Information Services Limited
00:47.3,9064,2.78,ASK,24000,New Order,9,,UBS Securities Hong Kong Limited
00:47.3,6387,2.77,BID,21000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
00:47.3,6996,2.77,BID,12000,Trade,1,,China Investment Information Services Limited
00:47.4,8566,2.78,ASK,4000,New Order,10,,ABN AMRO Clearing Hong Kong Limited
00:47.4,4455,2.75,BID,122000,Removed Order,12,,Barclays Capital Asia Limited
00:47.5,8474,2.79,ASK,4000,Removed Order,17,,ABN AMRO Clearing Hong Kong Limited
00:51.1,5346,2.78,ASK,2000,New Order,11,,J.P. Morgan Broking (Hong Kong) Limited
00:51.4,4455,2.74,BID,123000,New Order,24,,Barclays Capital Asia Limited
00:53.5,6387,2.82,ASK,11000,New Order,28,,Morgan Stanley Hong Kong Securities Limited
00:55.3,1419,2.95,ASK,10000,Removed Order,43,,Anli Securities Limited
00:55.3,1410,2.91,ASK,10000,Removed Order,41,,Anli Securities Limited
01:41.7,2428,2.83,ASK,250000,Removed Order,30,,Barclays Capital Asia Limited
01:46.8,3436,2.79,ASK,1000,New Order,19,,Goldman Sachs (Asia) Securities Limited
01:46.8,2075,2.82,ASK,329000,New Order,30,,Barclays Capital Asia Limited
01:49.3,8465,2.76,BID,5000,Removed Order,2,,Futu Securities International (Hong Kong) Limited
01:53.8,6529,2.77,ASK,20000,New Order,1,,Malahon Securities Limited
01:53.8,3646,2.75,BID,8000,Removed Order,10,,Merrill Lynch Far East Limited
01:53.8,6529,2.76,ASK,1000,New Order,1,,Malahon Securities Limited
01:53.8,4821,2.76,BID,1000,Trade,1,,Valuable Capital Limited
01:53.8,6529,2.76,ASK,1000,Trade,1,,Malahon Securities Limited
01:53.8,6529,2.76,ASK,11000,New Order,1,,Malahon Securities Limited
01:53.8,5999,2.76,BID,1000,Trade,1,,China Innovation Market Service Company Limited
01:53.8,6529,2.76,ASK,1000,Trade,1,,Malahon Securities Limited
01:53.8,5999,2.76,BID,1000,Removed Order,1,,China Innovation Market Service Company Limited
01:53.8,6529,2.76,ASK,1000,Order Modified,1,,Malahon Securities Limited
01:53.8,9054,2.76,BID,8000,Trade,1,,UBS Securities Hong Kong Limited
01:53.8,6529,2.76,ASK,8000,Order Modified,1,,Malahon Securities Limited
01:53.8,6906,2.76,BID,1000,Removed Order,1,,Yuanta Securities (Hong Kong) Company Limited
01:53.8,6529,2.76,ASK,1000,Removed Order,1,,Malahon Securities Limited
01:53.8,2045,2.77,ASK,6000,New Order,2,,Barclays Capital Asia Limited
01:53.8,8550,2.74,BID,129000,Removed Order,15,,ABN AMRO Clearing Hong Kong Limited
01:53.8,639,2.77,ASK,14000,New Order,3,,UBS Securities Hong Kong Limited
01:53.8,639,2.75,BID,20000,Removed Order,2,,UBS Securities Hong Kong Limited
01:53.8,9023,2.72,BID,129000,New Order,23,,UBS Securities Hong Kong Limited
01:53.8,2077,2.74,BID,14000,Removed Order,14,,Barclays Capital Asia Limited
01:53.8,5527,2.71,BID,14000,New Order,28,,Everbright Securities Investment Services (HK) Limited
01:53.8,2079,2.73,BID,14000,Removed Order,18,,Barclays Capital Asia Limited
01:53.9,5338,2.77,ASK,4000,New Order,4,,J.P. Morgan Broking (Hong Kong) Limited
01:53.9,4455,2.74,BID,123000,Removed Order,14,,Barclays Capital Asia Limited
01:53.9,2428,2.74,BID,220000,Removed Order,13,,Barclays Capital Asia Limited
01:54.0,3448,2.78,ASK,1000,Removed Order,11,,Goldman Sachs (Asia) Securities Limited
01:54.0,5999,2.73,BID,369000,Removed Order,15,,China Innovation Market Service Company Limited
01:54.0,2075,2.73,BID,223000,Removed Order,14,,Barclays Capital Asia Limited
01:54.0,3448,2.77,ASK,1000,New Order,5,,Goldman Sachs (Asia) Securities Limited
01:54.0,639,2.74,BID,15000,Removed Order,10,,UBS Securities Hong Kong Limited
01:56.0,3436,2.77,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
01:56.0,2079,2.73,BID,123000,New Order,13,,Barclays Capital Asia Limited
01:56.0,1836,2.72,BID,221000,New Order,18,,Instinet Pacific Limited
01:56.0,5527,2.71,BID,14000,Removed Order,24,,Everbright Securities Investment Services (HK) Limited
01:56.0,2077,2.75,BID,14000,New Order,4,,Barclays Capital Asia Limited
01:56.0,2079,2.74,BID,14000,New Order,13,,Barclays Capital Asia Limited
01:56.0,2077,2.73,BID,14000,New Order,16,,Barclays Capital Asia Limited
01:57.0,2087,2.72,BID,376000,New Order,22,,Barclays Capital Asia Limited
01:57.0,2428,2.71,BID,216000,New Order,28,,Barclays Capital Asia Limited
02:04.2,9064,2.78,ASK,24000,Removed Order,14,,UBS Securities Hong Kong Limited
02:04.2,2075,2.8,ASK,121000,Removed Order,28,,Barclays Capital Asia Limited
02:04.2,2087,2.81,ASK,224000,Removed Order,30,,Barclays Capital Asia Limited
02:04.4,9057,2.77,ASK,24000,New Order,7,,UBS Securities Hong Kong Limited
02:06.6,4455,2.79,ASK,124000,New Order,25,,Barclays Capital Asia Limited
02:06.6,2428,2.8,ASK,225000,New Order,30,,Barclays Capital Asia Limited
02:06.6,4455,2.83,ASK,150000,Removed Order,37,,Barclays Capital Asia Limited
02:15.0,2075,2.81,ASK,222000,New Order,33,,Barclays Capital Asia Limited
02:15.8,6996,2.76,ASK,6000,New Order,1,,China Investment Information Services Limited
02:15.8,9055,2.74,BID,12000,Removed Order,11,,UBS Securities Hong Kong Limited
02:15.8,5342,2.78,ASK,3000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
02:15.8,2420,2.76,ASK,25000,New Order,2,,Barclays Capital Asia Limited
02:15.8,2423,2.76,ASK,25000,New Order,3,,Barclays Capital Asia Limited
02:15.8,639,2.76,ASK,17000,New Order,4,,UBS Securities Hong Kong Limited
02:15.8,9057,2.77,ASK,4000,New Order,12,,UBS Securities Hong Kong Limited
02:15.8,8566,2.78,ASK,4000,Removed Order,19,,ABN AMRO Clearing Hong Kong Limited
02:15.8,9056,2.78,ASK,3000,Removed Order,16,,UBS Securities Hong Kong Limited
02:15.8,5345,2.76,ASK,4000,New Order,5,,J.P. Morgan Broking (Hong Kong) Limited
02:18.0,3448,2.77,ASK,1000,Removed Order,10,,Goldman Sachs (Asia) Securities Limited
02:18.0,3448,2.76,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
02:24.5,6529,2.77,ASK,20000,Removed Order,7,,Malahon Securities Limited
02:24.5,6998,2.75,BID,20000,Trade,1,,China Investment Information Services Limited
02:24.5,2045,2.76,ASK,6000,New Order,7,,Barclays Capital Asia Limited
02:24.5,2077,2.75,BID,14000,Removed Order,3,,Barclays Capital Asia Limited
02:24.5,2077,2.72,BID,14000,New Order,20,,Barclays Capital Asia Limited
02:24.5,5345,2.76,ASK,4000,Removed Order,5,,J.P. Morgan Broking (Hong Kong) Limited
02:24.5,5338,2.77,ASK,4000,Removed Order,9,,J.P. Morgan Broking (Hong Kong) Limited
02:24.5,5346,2.78,ASK,2000,Removed Order,17,,J.P. Morgan Broking (Hong Kong) Limited
02:27.1,5346,2.76,ASK,6000,New Order,7,,J.P. Morgan Broking (Hong Kong) Limited
02:27.1,2428,2.8,ASK,225000,Removed Order,31,,Barclays Capital Asia Limited
02:31.6,2087,2.79,ASK,215000,New Order,27,,Barclays Capital Asia Limited
02:32.8,6996,2.76,ASK,6000,Removed Order,1,,China Investment Information Services Limited
02:36.0,5999,2.75,BID,6000,Trade,1,,China Innovation Market Service Company Limited
02:36.1,2079,2.74,BID,14000,Removed Order,10,,Barclays Capital Asia Limited
02:36.1,2079,2.71,BID,14000,New Order,26,,Barclays Capital Asia Limited
02:38.9,6387,2.77,ASK,1000,New Order,12,,Morgan Stanley Hong Kong Securities Limited
02:38.9,6387,2.82,ASK,11000,Removed Order,36,,Morgan Stanley Hong Kong Securities Limited
02:38.9,6387,2.77,ASK,11000,New Order,13,,Morgan Stanley Hong Kong Securities Limited
02:39.0,6387,2.79,ASK,3000,Removed Order,25,,Morgan Stanley Hong Kong Securities Limited
02:39.0,6387,2.77,ASK,3000,New Order,14,,Morgan Stanley Hong Kong Securities Limited
02:39.8,5998,2.7,BID,4000,New Order,34,,China Innovation Market Service Company Limited
02:43.1,3448,2.77,ASK,1000,New Order,15,,Goldman Sachs (Asia) Securities Limited
02:49.2,6825,2.71,BID,8000,New Order,27,,Phillip Securities (Hong Kong) Limited
02:50.2,3448,2.76,ASK,1000,New Order,7,,Goldman Sachs (Asia) Securities Limited
02:57.1,5999,2.75,BID,7000,Trade,1,,China Innovation Market Service Company Limited
02:57.3,6387,2.75,BID,11000,New Order,3,,Morgan Stanley Hong Kong Securities Limited
03:15.0,8303,2.75,BID,50000,New Order,4,,Futu Securities International (Hong Kong) Limited
03:15.0,2077,2.72,BID,14000,Removed Order,21,,Barclays Capital Asia Limited
03:15.0,2077,2.75,BID,14000,New Order,5,,Barclays Capital Asia Limited
03:15.0,2079,2.71,BID,14000,Removed Order,28,,Barclays Capital Asia Limited
03:15.0,2079,2.74,BID,14000,New Order,13,,Barclays Capital Asia Limited
03:40.0,9057,2.77,ASK,24000,Removed Order,11,,UBS Securities Hong Kong Limited
03:43.1,3436,2.76,ASK,1000,New Order,8,,Goldman Sachs (Asia) Securities Limited
03:54.8,2075,2.82,ASK,329000,Removed Order,39,,Barclays Capital Asia Limited
03:58.0,3448,2.76,ASK,1000,Removed Order,4,,Goldman Sachs (Asia) Securities Limited
03:58.0,5999,2.75,BID,1000,Trade,1,,China Innovation Market Service Company Limited
04:03.8,5998,2.7,BID,5000,Removed Order,36,,China Innovation Market Service Company Limited
04:11.4,4455,2.79,ASK,124000,Removed Order,28,,Barclays Capital Asia Limited
04:16.9,5999,2.75,BID,21000,Trade,1,Y,China Innovation Market Service Company Limited
04:16.9,1291,2.75,BID,8000,Trade,1,,CMB International Securities Limited
04:16.9,6387,2.75,BID,11000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
04:16.9,8303,2.75,BID,5000,Trade,1,,Futu Securities International (Hong Kong) Limited
04:16.9,8303,2.75,BID,45000,Trade,1,,Futu Securities International (Hong Kong) Limited
04:16.9,2077,2.75,BID,14000,Trade,1,,Barclays Capital Asia Limited
04:17.0,4455,2.78,ASK,124000,New Order,21,,Barclays Capital Asia Limited
04:17.0,2079,2.74,BID,14000,Removed Order,8,,Barclays Capital Asia Limited
04:17.0,8597,2.72,BID,14000,New Order,17,,KGI Asia Limited
04:17.0,9023,2.71,BID,14000,New Order,25,,UBS Securities Hong Kong Limited
04:17.0,2077,2.73,BID,14000,Removed Order,10,,Barclays Capital Asia Limited
04:17.0,8597,2.72,BID,14000,Removed Order,16,,KGI Asia Limited
04:17.0,316,2.7,BID,14000,Removed Order,32,,BOCOM International Securities Limited
04:17.0,8088,2.73,BID,14000,New Order,10,,Sinolink Securities (Hong Kong) Company Limited
04:17.0,8597,2.72,BID,14000,New Order,17,,KGI Asia Limited
04:17.0,2079,2.73,BID,123000,Removed Order,9,,Barclays Capital Asia Limited
04:17.2,3448,2.75,ASK,1000,New Order,1,,Goldman Sachs (Asia) Securities Limited
04:17.2,2420,2.75,ASK,25000,New Order,2,,Barclays Capital Asia Limited
04:17.2,2423,2.75,ASK,25000,New Order,3,,Barclays Capital Asia Limited
04:17.2,2087,2.72,BID,376000,Removed Order,15,,Barclays Capital Asia Limited
04:17.2,3448,2.74,ASK,14000,New Order,1,,Goldman Sachs (Asia) Securities Limited
04:17.2,6698,2.74,BID,2000,Trade,1,,Interactive Brokers Hong Kong Limited
04:17.2,3448,2.74,ASK,2000,Order Modified,1,,Goldman Sachs (Asia) Securities Limited
04:17.2,639,2.74,BID,12000,Trade,1,,UBS Securities Hong Kong Limited
04:17.2,3448,2.74,ASK,12000,Removed Order,1,,Goldman Sachs (Asia) Securities Limited
04:17.2,2045,2.75,ASK,7000,New Order,4,,Barclays Capital Asia Limited
04:17.2,639,2.76,ASK,17000,Removed Order,7,,UBS Securities Hong Kong Limited
04:17.2,639,2.75,ASK,19000,New Order,5,,UBS Securities Hong Kong Limited
04:17.2,9057,2.77,ASK,4000,Removed Order,15,,UBS Securities Hong Kong Limited
04:17.5,3436,2.79,ASK,1000,Removed Order,31,,Goldman Sachs (Asia) Securities Limited
04:17.5,3436,2.75,ASK,1000,New Order,6,,Goldman Sachs (Asia) Securities Limited
04:19.7,2428,2.72,BID,122000,New Order,15,,Barclays Capital Asia Limited
04:19.7,5337,2.75,ASK,6000,New Order,7,,J.P. Morgan Broking (Hong Kong) Limited
04:27.9,6387,2.79,ASK,2000,Removed Order,31,,Morgan Stanley Hong Kong Securities Limited
04:27.9,6387,2.77,ASK,2000,New Order,21,,Morgan Stanley Hong Kong Securities Limited
04:27.9,2087,2.71,BID,369000,New Order,24,,Barclays Capital Asia Limited
04:30.1,3436,2.79,ASK,1000,Removed Order,32,,Goldman Sachs (Asia) Securities Limited
04:31.9,6387,2.79,ASK,4000,Removed Order,31,,Morgan Stanley Hong Kong Securities Limited
04:31.9,6387,2.77,ASK,4000,New Order,22,,Morgan Stanley Hong Kong Securities Limited
04:38.6,6387,2.77,ASK,3000,Removed Order,19,,Morgan Stanley Hong Kong Securities Limited
04:38.6,9023,2.71,BID,14000,Removed Order,23,,UBS Securities Hong Kong Limited
04:38.6,2077,2.74,BID,14000,New Order,7,,Barclays Capital Asia Limited
04:38.6,639,2.75,ASK,19000,Removed Order,5,,UBS Securities Hong Kong Limited
04:44.3,6084,2.42,BID,1000,Removed Order,68,,KGI Asia Limited
04:49.3,5524,2.44,BID,1000,Removed Order,65,,Everbright Securities Investment Services (HK) Limited
04:51.2,2087,2.69,BID,4000,Removed Order,35,,Barclays Capital Asia Limited
05:10.1,6084,2.83,ASK,4000,Removed Order,42,,KGI Asia Limited
05:10.2,639,2.74,BID,1000,Trade,1,,UBS Securities Hong Kong Limited
05:16.0,2246,2.71,BID,2000,Removed Order,17,,Futu Securities International (Hong Kong) Limited
05:17.2,8577,2.8,ASK,8000,Removed Order,35,,HSBC Securities Brokers (Asia) Limited
05:17.2,7385,2.78,ASK,8000,New Order,28,,Citigroup Global Markets Asia Limited
05:23.4,8088,2.67,BID,2000,Removed Order,41,,Sinolink Securities (Hong Kong) Company Limited
05:23.4,2087,2.79,ASK,215000,Removed Order,32,,Barclays Capital Asia Limited
05:25.6,639,2.74,BID,2000,Trade,1,,UBS Securities Hong Kong Limited
05:25.6,7385,2.78,ASK,224000,New Order,29,,Citigroup Global Markets Asia Limited
05:25.6,639,2.75,ASK,23000,New Order,8,,UBS Securities Hong Kong Limited
05:25.6,2077,2.74,BID,14000,Removed Order,7,,Barclays Capital Asia Limited
05:25.6,2077,2.71,BID,14000,New Order,23,,Barclays Capital Asia Limited
05:29.7,4581,2.64,BID,2000,Removed Order,48,,Chief Securities Limited
05:35.6,1836,2.72,BID,40000,Removed Order,10,,Instinet Pacific Limited
05:37.4,1836,2.7,BID,40000,New Order,31,,Instinet Pacific Limited
05:52.3,6387,2.77,ASK,1000,Removed Order,18,,Morgan Stanley Hong Kong Securities Limited
05:52.3,6387,2.76,ASK,1000,New Order,15,,Morgan Stanley Hong Kong Securities Limited
05:52.3,6387,2.77,ASK,11000,Removed Order,19,,Morgan Stanley Hong Kong Securities Limited
05:52.3,6387,2.76,ASK,11000,New Order,16,,Morgan Stanley Hong Kong Securities Limited
05:54.0,2423,2.72,ASK,8000,New Order,1,,Barclays Capital Asia Limited
05:54.0,639,2.74,BID,8000,Trade,1,,UBS Securities Hong Kong Limited
05:54.0,2423,2.72,ASK,8000,Removed Order,1,,Barclays Capital Asia Limited
05:54.0,2077,2.71,BID,14000,Removed Order,22,,Barclays Capital Asia Limited
05:54.0,6387,2.74,BID,14000,New Order,7,,Morgan Stanley Hong Kong Securities Limited
05:54.4,2423,2.69,ASK,139000,New Order,1,,Barclays Capital Asia Limited
05:54.4,639,2.74,BID,107000,Trade,1,,UBS Securities Hong Kong Limited
05:54.4,2423,2.69,ASK,107000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,6086,2.74,BID,7000,Trade,1,,KGI Asia Limited
05:54.4,2423,2.69,ASK,7000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,2428,2.74,BID,4000,Trade,1,Y,Barclays Capital Asia Limited
05:54.4,2423,2.69,ASK,4000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,6997,2.74,BID,6000,Trade,1,,China Investment Information Services Limited
05:54.4,2423,2.69,ASK,6000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,8462,2.74,BID,15000,Trade,1,,Futu Securities International (Hong Kong) Limited
05:54.4,2423,2.69,ASK,15000,Removed Order,1,,Barclays Capital Asia Limited
05:54.4,2423,2.74,ASK,39000,New Order,1,,Barclays Capital Asia Limited
05:54.4,8462,2.74,BID,15000,Trade,1,,Futu Securities International (Hong Kong) Limited
05:54.4,2423,2.74,ASK,15000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,1172,2.74,BID,10000,Trade,1,,Huatai Financial Holdings (Hong Kong) Limited
05:54.4,2423,2.74,ASK,10000,Order Modified,1,,Barclays Capital Asia Limited
05:54.4,6387,2.74,BID,14000,Trade,1,,Morgan Stanley Hong Kong Securities Limited
05:54.4,2423,2.74,ASK,14000,Removed Order,1,,Barclays Capital Asia Limited
05:54.6,5999,2.75,BID,28000,New Order,1,,China Innovation Market Service Company Limited
05:54.6,5999,2.75,BID,1000,Trade,1,,China Innovation Market Service Company Limited
